year,date,home_team,away_team,home_team_score,away_team_score,shoot_out,home_team_result,away_team_result,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_avg_fifa_points,away_team_avg_fifa_points,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score
1998,1998-06-20 00:00:00,Netherlands,Korea Republic,5,0,No,Win,Lose,25.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-25 00:00:00,Belgium,Korea Republic,1,1,No,Draw,Draw,36.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-25 00:00:00,Netherlands,Mexico,2,2,No,Draw,Draw,25.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-15,Serbia,Iran,1,0,No,Win,Lose,,,,,,,,,,,,,,
1998,1998-06-15 00:00:00,Germany,USA,2,0,No,Win,Lose,2.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-15,Germany,Serbia,2,2,No,Draw,Draw,,,,,,,,,,,,,,
1998,1998-06-15,USA,Iran,1,2,No,Lose,Win,,,,,,,,,,,,,,
1998,1998-06-15,Germany,Iran,2,0,No,Win,Lose,,,,,,,,,,,,,,
1998,1998-06-15,USA,Serbia,0,1,No,Lose,Win,,,,,,,,,,,,,,
1998,1998-06-15 00:00:00,England,Tunisia,2,0,No,Win,Lose,5.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-15 00:00:00,Romania,Colombia,1,0,No,Win,Lose,22.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-22 00:00:00,Colombia,Tunisia,1,0,No,Win,Lose,10.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-22 00:00:00,Romania,England,2,1,No,Win,Lose,22.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-26 00:00:00,Romania,Tunisia,1,1,No,Draw,Draw,22.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-26 00:00:00,Colombia,England,0,2,No,Lose,Win,10.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-14 00:00:00,Argentina,Japan,1,0,No,Win,Lose,6.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-14 00:00:00,Jamaica,Croatia,1,3,No,Lose,Win,30.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-20 00:00:00,Japan,Croatia,0,1,No,Lose,Win,12.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-21 00:00:00,Argentina,Jamaica,5,0,No,Win,Lose,6.0,30.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-26 00:00:00,Japan,Jamaica,1,2,No,Lose,Win,12.0,30.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-26 00:00:00,Argentina,Croatia,1,0,No,Win,Lose,6.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-27 00:00:00,Italy,Norway,1,0,No,Win,Lose,14.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-27 00:00:00,Brazil,Chile,4,1,No,Win,Lose,1.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-28 00:00:00,France,Paraguay,1,0,No,Win,Lose,18.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-28 00:00:00,Nigeria,Denmark,1,4,No,Lose,Win,74.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-29 00:00:00,Germany,Mexico,2,1,No,Win,Lose,2.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-15,Netherlands,Serbia,2,1,No,Win,Lose,,,,,,,,,,,,,,
1998,1998-06-30 00:00:00,Romania,Croatia,0,1,No,Lose,Win,22.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-06-30 00:00:00,Argentina,England,2,2,Yes,Win,Lose,6.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-07-03 00:00:00,Italy,France,0,0,Yes,Lose,Win,14.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-07-03 00:00:00,Brazil,Denmark,3,2,No,Win,Lose,1.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-07-04 00:00:00,Netherlands,Argentina,2,1,No,Win,Lose,25.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-07-04 00:00:00,Germany,Croatia,0,3,No,Lose,Win,2.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-07-07 00:00:00,Brazil,Netherlands,1,1,Yes,Win,Lose,1.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-07-08 00:00:00,France,Croatia,2,1,No,Win,Lose,18.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-07-11 00:00:00,Netherlands,Croatia,1,2,No,Lose,Win,25.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
1998,1998-07-12 00:00:00,Brazil,France,0,3,No,Lose,Win,1.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-05-31 00:00:00,France,Senegal,0,1,No,Lose,Win,1.0,42.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-01 00:00:00,Uruguay,Denmark,1,2,No,Lose,Win,24.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-06 00:00:00,Denmark,Senegal,1,1,No,Draw,Draw,20.0,42.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-06 00:00:00,France,Uruguay,0,0,No,Draw,Draw,1.0,24.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-11 00:00:00,Denmark,France,2,0,No,Win,Lose,20.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-11 00:00:00,Senegal,Uruguay,3,3,No,Draw,Draw,42.0,24.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-02 00:00:00,Paraguay,South Africa,2,2,No,Draw,Draw,18.0,37.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-02 00:00:00,Spain,Slovenia,3,1,No,Win,Lose,8.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-07 00:00:00,Spain,Paraguay,3,1,No,Win,Lose,8.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-08 00:00:00,South Africa,Slovenia,1,0,No,Win,Lose,37.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-12 00:00:00,South Africa,Spain,2,3,No,Lose,Win,37.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-12 00:00:00,Slovenia,Paraguay,1,3,No,Lose,Win,25.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-03 00:00:00,Brazil,Turkey,2,1,No,Win,Lose,2.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-04 00:00:00,China PR,Costa Rica,0,2,No,Lose,Win,50.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-08 00:00:00,Brazil,China PR,4,0,No,Win,Lose,2.0,50.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-09 00:00:00,Costa Rica,Turkey,1,1,No,Draw,Draw,29.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-13 00:00:00,Costa Rica,Brazil,2,5,No,Lose,Win,29.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-13 00:00:00,Turkey,China PR,3,0,No,Win,Lose,22.0,50.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-04 00:00:00,Korea Republic,Poland,2,0,No,Win,Lose,40.0,38.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-05 00:00:00,USA,Portugal,3,2,No,Win,Lose,13.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-10 00:00:00,Korea Republic,USA,1,1,No,Draw,Draw,40.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-10 00:00:00,Portugal,Poland,4,0,No,Win,Lose,5.0,38.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-14 00:00:00,Portugal,Korea Republic,0,1,No,Lose,Win,5.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-14 00:00:00,Poland,USA,3,1,No,Win,Lose,38.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-01 00:00:00,Republic of Ireland,Cameroon,1,1,No,Draw,Draw,15.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-01 00:00:00,Germany,Saudi Arabia,8,0,No,Win,Lose,11.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-05 00:00:00,Germany,Republic of Ireland,1,1,No,Draw,Draw,11.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-06 00:00:00,Cameroon,Saudi Arabia,1,0,No,Win,Lose,17.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-11 00:00:00,Cameroon,Germany,0,2,No,Lose,Win,17.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-11 00:00:00,Saudi Arabia,Republic of Ireland,0,3,No,Lose,Win,34.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-02 00:00:00,Argentina,Nigeria,1,0,No,Win,Lose,3.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-02 00:00:00,England,Sweden,1,1,No,Draw,Draw,12.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-07 00:00:00,Sweden,Nigeria,2,1,No,Win,Lose,19.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-07 00:00:00,Argentina,England,0,1,No,Lose,Win,3.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-12 00:00:00,Sweden,Argentina,1,1,No,Draw,Draw,19.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-12 00:00:00,Nigeria,England,0,0,No,Draw,Draw,27.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-03 00:00:00,Croatia,Mexico,0,1,No,Lose,Win,21.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-03 00:00:00,Italy,Ecuador,2,0,No,Win,Lose,6.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-08 00:00:00,Italy,Croatia,1,2,No,Lose,Win,6.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-09 00:00:00,Mexico,Ecuador,2,1,No,Win,Lose,7.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-13 00:00:00,Mexico,Italy,1,1,No,Draw,Draw,7.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-13 00:00:00,Ecuador,Croatia,1,0,No,Win,Lose,36.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-04 00:00:00,Japan,Belgium,2,2,No,Draw,Draw,32.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-05 00:00:00,Russia,Tunisia,2,0,No,Win,Lose,28.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-09 00:00:00,Japan,Russia,1,0,No,Win,Lose,32.0,28.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-10 00:00:00,Tunisia,Belgium,1,1,No,Draw,Draw,31.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-14 00:00:00,Tunisia,Japan,0,2,No,Lose,Win,31.0,32.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-14 00:00:00,Belgium,Russia,3,2,No,Win,Lose,23.0,28.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-15 00:00:00,Germany,Paraguay,1,0,No,Win,Lose,11.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-15 00:00:00,Denmark,England,0,3,No,Lose,Win,20.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-16 00:00:00,Sweden,Senegal,1,2,No,Lose,Win,19.0,42.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-16 00:00:00,Spain,Republic of Ireland,1,1,Yes,Win,Lose,8.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-17 00:00:00,Mexico,USA,0,2,No,Lose,Win,7.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-17 00:00:00,Brazil,Belgium,2,0,No,Win,Lose,2.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-18 00:00:00,Japan,Turkey,0,1,No,Lose,Win,32.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-18 00:00:00,Korea Republic,Italy,2,1,No,Win,Lose,40.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-21 00:00:00,England,Brazil,1,2,No,Lose,Win,12.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-21 00:00:00,Germany,USA,1,0,No,Win,Lose,11.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-22 00:00:00,Spain,Korea Republic,0,0,Yes,Lose,Win,8.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-22 00:00:00,Senegal,Turkey,0,1,No,Lose,Win,42.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-25 00:00:00,Germany,Korea Republic,1,0,No,Win,Lose,11.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-03 00:00:00,Brazil,Turkey,2,1,No,Win,Lose,2.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-29 00:00:00,Korea Republic,Turkey,2,3,No,Lose,Win,40.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,
2002,2002-06-30 00:00:00,Germany,Brazil,0,2,No,Lose,Win,11.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,
2006,2006-06-09 00:00:00,Germany,Costa Rica,4,2,No,Win,Lose,19.0,26.0,0.0,0.0,0.0,0.0,93.0,72.0,86.2,85.0,86.0,69.5,70.0,68.8
2006,2006-06-09 00:00:00,Poland,Ecuador,0,2,No,Lose,Win,29.0,39.0,0.0,0.0,0.0,0.0,88.0,,78.2,82.0,76.2,,,
2006,2006-06-14 00:00:00,Germany,Poland,1,0,No,Win,Lose,19.0,29.0,0.0,0.0,0.0,0.0,93.0,88.0,86.2,85.0,86.0,78.2,82.0,76.2
2006,2006-06-15 00:00:00,Ecuador,Costa Rica,3,0,No,Win,Lose,39.0,26.0,0.0,0.0,0.0,0.0,,72.0,,,,69.5,70.0,68.8
2006,2006-06-20 00:00:00,Ecuador,Germany,0,3,No,Lose,Win,39.0,19.0,0.0,0.0,0.0,0.0,,93.0,,,,86.2,85.0,86.0
2006,2006-06-20 00:00:00,Costa Rica,Poland,1,2,No,Lose,Win,26.0,29.0,0.0,0.0,0.0,0.0,72.0,88.0,69.5,70.0,68.8,78.2,82.0,76.2
2006,2006-06-10 00:00:00,England,Paraguay,1,0,No,Win,Lose,10.0,33.0,0.0,0.0,0.0,0.0,87.0,81.0,89.5,90.0,88.2,76.2,80.0,70.2
2006,2006-06-10 00:00:00,Trinidad and Tobago,Sweden,0,0,No,Draw,Draw,47.0,16.0,0.0,0.0,0.0,0.0,73.0,80.0,65.5,68.0,,79.2,83.3,79.2
2006,2006-06-15 00:00:00,England,Trinidad and Tobago,2,0,No,Win,Lose,10.0,47.0,0.0,0.0,0.0,0.0,87.0,73.0,89.5,90.0,88.2,65.5,68.0,
2006,2006-06-15 00:00:00,Sweden,Paraguay,1,0,No,Win,Lose,16.0,33.0,0.0,0.0,0.0,0.0,80.0,81.0,79.2,83.3,79.2,76.2,80.0,70.2
2006,2006-06-20 00:00:00,Sweden,England,2,2,No,Draw,Draw,16.0,10.0,0.0,0.0,0.0,0.0,80.0,87.0,79.2,83.3,79.2,89.5,90.0,88.2
2006,2006-06-20 00:00:00,Paraguay,Trinidad and Tobago,2,0,No,Win,Lose,33.0,47.0,0.0,0.0,0.0,0.0,81.0,73.0,76.2,80.0,70.2,65.5,68.0,
2006,2006-06-10 00:00:00,Argentina,Côte d'Ivoire,2,1,No,Win,Lose,9.0,32.0,0.0,0.0,0.0,0.0,87.0,69.0,86.5,86.0,87.0,81.2,81.7,75.8
2006,2006-06-11 00:00:00,Serbia,Netherlands,0,1,No,Lose,Win,47.0,3.0,0.0,0.0,0.0,0.0,75.0,86.0,78.5,82.3,81.5,84.0,91.0,85.2
2006,2006-06-16 00:00:00,Argentina,Serbia,6,0,No,Win,Lose,9.0,47.0,0.0,0.0,0.0,0.0,87.0,75.0,86.5,86.0,87.0,78.5,82.3,81.5
2006,2006-06-16 00:00:00,Netherlands,Côte d'Ivoire,2,1,No,Win,Lose,3.0,32.0,0.0,0.0,0.0,0.0,86.0,69.0,84.0,91.0,85.2,81.2,81.7,75.8
2006,2006-06-21 00:00:00,Netherlands,Argentina,0,0,No,Draw,Draw,3.0,9.0,0.0,0.0,0.0,0.0,86.0,87.0,84.0,91.0,85.2,86.5,86.0,87.0
2006,2006-06-21 00:00:00,Côte d'Ivoire,Serbia,3,2,No,Win,Lose,32.0,47.0,0.0,0.0,0.0,0.0,69.0,75.0,81.2,81.7,75.8,78.5,82.3,81.5
2006,2006-06-15,Mexico,Iran,3,1,No,Win,Lose,,,,,,,,,,,,,,
2006,2006-06-11 00:00:00,Angola,Portugal,0,1,No,Lose,Win,57.0,7.0,0.0,0.0,0.0,0.0,66.0,83.0,,79.3,,85.5,81.0,89.0
2006,2006-06-16 00:00:00,Mexico,Angola,0,0,No,Draw,Draw,4.0,57.0,0.0,0.0,0.0,0.0,83.0,66.0,77.0,80.3,75.2,,79.3,
2006,2006-06-15,Portugal,Iran,2,0,No,Win,Lose,,,,,,,,,,,,,,
2006,2006-06-21 00:00:00,Portugal,Mexico,2,1,No,Win,Lose,7.0,4.0,0.0,0.0,0.0,0.0,83.0,83.0,85.5,81.0,89.0,77.0,80.3,75.2
2006,2006-06-15,Iran,Angola,1,1,No,Draw,Draw,,,,,,,,,,,,,,
2006,2006-06-12 00:00:00,USA,Czech Republic,0,3,No,Lose,Win,5.0,2.0,0.0,0.0,0.0,0.0,84.0,94.0,77.2,76.7,78.5,82.2,83.0,83.5
2006,2006-06-12 00:00:00,Italy,Ghana,2,0,No,Win,Lose,13.0,48.0,0.0,0.0,0.0,0.0,95.0,,90.2,89.3,86.5,75.5,73.3,77.0
2006,2006-06-17 00:00:00,Czech Republic,Ghana,0,2,No,Lose,Win,2.0,48.0,0.0,0.0,0.0,0.0,94.0,,82.2,83.0,83.5,75.5,73.3,77.0
2006,2006-06-17 00:00:00,Italy,USA,1,1,No,Draw,Draw,13.0,5.0,0.0,0.0,0.0,0.0,95.0,84.0,90.2,89.3,86.5,77.2,76.7,78.5
2006,2006-06-22 00:00:00,Czech Republic,Italy,0,2,No,Lose,Win,2.0,13.0,0.0,0.0,0.0,0.0,94.0,95.0,82.2,83.0,83.5,90.2,89.3,86.5
2006,2006-06-22 00:00:00,Ghana,USA,2,1,No,Win,Lose,48.0,5.0,0.0,0.0,0.0,0.0,,84.0,75.5,73.3,77.0,77.2,76.7,78.5
2006,2006-06-12 00:00:00,Australia,Japan,3,1,No,Win,Lose,42.0,18.0,0.0,0.0,0.0,0.0,83.0,,72.8,76.3,78.8,,70.3,74.8
2006,2006-06-13 00:00:00,Brazil,Croatia,1,0,No,Win,Lose,1.0,23.0,0.0,0.0,0.0,0.0,91.0,77.0,88.0,92.7,92.0,82.5,82.0,77.5
2006,2006-06-18 00:00:00,Japan,Croatia,0,0,No,Draw,Draw,18.0,23.0,0.0,0.0,0.0,0.0,,77.0,,70.3,74.8,82.5,82.0,77.5
2006,2006-06-18 00:00:00,Brazil,Australia,2,0,No,Win,Lose,1.0,42.0,0.0,0.0,0.0,0.0,91.0,83.0,88.0,92.7,92.0,72.8,76.3,78.8
2006,2006-06-22 00:00:00,Japan,Brazil,1,4,No,Lose,Win,18.0,1.0,0.0,0.0,0.0,0.0,,91.0,,70.3,74.8,88.0,92.7,92.0
2006,2006-06-22 00:00:00,Croatia,Australia,2,2,No,Draw,Draw,23.0,42.0,0.0,0.0,0.0,0.0,77.0,83.0,82.5,82.0,77.5,72.8,76.3,78.8
2006,2006-06-13 00:00:00,Korea Republic,Togo,2,1,No,Win,Lose,29.0,61.0,0.0,0.0,0.0,0.0,76.0,67.0,76.0,79.3,75.0,,72.0,
2006,2006-06-13 00:00:00,France,Switzerland,0,0,No,Draw,Draw,8.0,35.0,0.0,0.0,0.0,0.0,90.0,75.0,87.5,91.0,89.0,78.8,77.7,77.0
2006,2006-06-18 00:00:00,France,Korea Republic,1,1,No,Draw,Draw,8.0,29.0,0.0,0.0,0.0,0.0,90.0,76.0,87.5,91.0,89.0,76.0,79.3,75.0
2006,2006-06-19 00:00:00,Togo,Switzerland,0,2,No,Lose,Win,61.0,35.0,0.0,0.0,0.0,0.0,67.0,75.0,,72.0,,78.8,77.7,77.0
2006,2006-06-23 00:00:00,Togo,France,0,2,No,Lose,Win,61.0,8.0,0.0,0.0,0.0,0.0,67.0,90.0,,72.0,,87.5,91.0,89.0
2006,2006-06-23 00:00:00,Switzerland,Korea Republic,2,0,No,Win,Lose,35.0,29.0,0.0,0.0,0.0,0.0,75.0,76.0,78.8,77.7,77.0,76.0,79.3,75.0
2006,2006-06-14 00:00:00,Spain,Ukraine,4,0,No,Win,Lose,5.0,45.0,0.0,0.0,0.0,0.0,95.0,,87.5,88.7,89.2,,81.7,67.5
2006,2006-06-14 00:00:00,Tunisia,Saudi Arabia,2,2,No,Draw,Draw,21.0,34.0,0.0,0.0,0.0,0.0,67.0,,71.5,70.7,73.0,,,
2006,2006-06-19 00:00:00,Saudi Arabia,Ukraine,0,4,No,Lose,Win,34.0,45.0,0.0,0.0,0.0,0.0,,,,,,,81.7,67.5
2006,2006-06-19 00:00:00,Spain,Tunisia,3,1,No,Win,Lose,5.0,21.0,0.0,0.0,0.0,0.0,95.0,67.0,87.5,88.7,89.2,71.5,70.7,73.0
2006,2006-06-23 00:00:00,Saudi Arabia,Spain,0,1,No,Lose,Win,34.0,5.0,0.0,0.0,0.0,0.0,,95.0,,,,87.5,88.7,89.2
2006,2006-06-23 00:00:00,Ukraine,Tunisia,1,0,No,Win,Lose,45.0,21.0,0.0,0.0,0.0,0.0,,67.0,,81.7,67.5,71.5,70.7,73.0
2006,2006-06-24 00:00:00,Germany,Sweden,2,0,No,Win,Lose,19.0,16.0,0.0,0.0,0.0,0.0,93.0,80.0,86.2,85.0,86.0,79.2,83.3,79.2
2006,2006-06-24 00:00:00,Argentina,Mexico,2,1,No,Win,Lose,9.0,4.0,0.0,0.0,0.0,0.0,87.0,83.0,86.5,86.0,87.0,77.0,80.3,75.2
2006,2006-06-25 00:00:00,England,Ecuador,1,0,No,Win,Lose,10.0,39.0,0.0,0.0,0.0,0.0,87.0,,89.5,90.0,88.2,,,
2006,2006-06-25 00:00:00,Portugal,Netherlands,1,0,No,Win,Lose,7.0,3.0,0.0,0.0,0.0,0.0,83.0,86.0,85.5,81.0,89.0,84.0,91.0,85.2
2006,2006-06-26 00:00:00,Italy,Australia,1,0,No,Win,Lose,13.0,42.0,0.0,0.0,0.0,0.0,95.0,83.0,90.2,89.3,86.5,72.8,76.3,78.8
2006,2006-06-26 00:00:00,Switzerland,Ukraine,0,0,Yes,Lose,Win,35.0,45.0,0.0,0.0,0.0,0.0,75.0,,78.8,77.7,77.0,,81.7,67.5
2006,2006-06-27 00:00:00,Brazil,Ghana,3,0,No,Win,Lose,1.0,48.0,0.0,0.0,0.0,0.0,91.0,,88.0,92.7,92.0,75.5,73.3,77.0
2006,2006-06-27 00:00:00,Spain,France,1,3,No,Lose,Win,5.0,8.0,0.0,0.0,0.0,0.0,95.0,90.0,87.5,88.7,89.2,87.5,91.0,89.0
2006,2006-06-30 00:00:00,Germany,Argentina,1,1,Yes,Win,Lose,19.0,9.0,0.0,0.0,0.0,0.0,93.0,87.0,86.2,85.0,86.0,86.5,86.0,87.0
2006,2006-06-30 00:00:00,Italy,Ukraine,3,0,No,Win,Lose,13.0,45.0,0.0,0.0,0.0,0.0,95.0,,90.2,89.3,86.5,,81.7,67.5
2006,2006-07-01 00:00:00,England,Portugal,0,0,Yes,Lose,Win,10.0,7.0,0.0,0.0,0.0,0.0,87.0,83.0,89.5,90.0,88.2,85.5,81.0,89.0
2006,2006-07-01 00:00:00,Brazil,France,0,1,No,Lose,Win,1.0,8.0,0.0,0.0,0.0,0.0,91.0,90.0,88.0,92.7,92.0,87.5,91.0,89.0
2006,2006-07-04 00:00:00,Germany,Italy,0,2,No,Lose,Win,19.0,13.0,0.0,0.0,0.0,0.0,93.0,95.0,86.2,85.0,86.0,90.2,89.3,86.5
2006,2006-07-05 00:00:00,Portugal,France,0,1,No,Lose,Win,7.0,8.0,0.0,0.0,0.0,0.0,83.0,90.0,85.5,81.0,89.0,87.5,91.0,89.0
2006,2006-07-08 00:00:00,Germany,Portugal,3,1,No,Win,Lose,19.0,7.0,0.0,0.0,0.0,0.0,93.0,83.0,86.2,85.0,86.0,85.5,81.0,89.0
2006,2006-07-09 00:00:00,Italy,France,1,1,Yes,Win,Lose,13.0,8.0,0.0,0.0,0.0,0.0,95.0,90.0,90.2,89.3,86.5,87.5,91.0,89.0
2010,2010-06-11 00:00:00,South Africa,Mexico,1,1,No,Draw,Draw,83.0,17.0,0.0,0.0,0.0,0.0,71.0,79.0,72.2,72.0,75.2,76.5,77.7,76.8
2010,2010-06-11 00:00:00,Uruguay,France,0,0,No,Draw,Draw,16.0,9.0,0.0,0.0,0.0,0.0,76.0,86.0,78.0,83.0,77.5,84.0,83.3,84.5
2010,2010-06-16 00:00:00,South Africa,Uruguay,0,3,No,Lose,Win,83.0,16.0,0.0,0.0,0.0,0.0,71.0,76.0,72.2,72.0,75.2,78.0,83.0,77.5
2010,2010-06-17 00:00:00,France,Mexico,0,2,No,Lose,Win,9.0,17.0,0.0,0.0,0.0,0.0,86.0,79.0,84.0,83.3,84.5,76.5,77.7,76.8
2010,2010-06-22 00:00:00,Mexico,Uruguay,0,1,No,Lose,Win,17.0,16.0,0.0,0.0,0.0,0.0,79.0,76.0,76.5,77.7,76.8,78.0,83.0,77.5
2010,2010-06-22 00:00:00,France,South Africa,1,2,No,Lose,Win,9.0,83.0,0.0,0.0,0.0,0.0,86.0,71.0,84.0,83.3,84.5,72.2,72.0,75.2
2010,2010-06-12 00:00:00,Korea Republic,Greece,2,0,No,Win,Lose,47.0,13.0,0.0,0.0,0.0,0.0,73.0,79.0,71.2,71.3,73.8,76.0,78.0,78.5
2010,2010-06-12 00:00:00,Argentina,Nigeria,1,0,No,Win,Lose,7.0,21.0,0.0,0.0,0.0,0.0,78.0,,82.5,87.3,83.8,75.5,79.0,75.2
2010,2010-06-17 00:00:00,Argentina,Korea Republic,4,1,No,Win,Lose,7.0,47.0,0.0,0.0,0.0,0.0,78.0,73.0,82.5,87.3,83.8,71.2,71.3,73.8
2010,2010-06-17 00:00:00,Greece,Nigeria,2,1,No,Win,Lose,13.0,21.0,0.0,0.0,0.0,0.0,79.0,,76.0,78.0,78.5,75.5,79.0,75.2
