year,date,home_team,away_team,home_team_score,away_team_score,shoot_out,home_team_result,away_team_result,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_avg_fifa_points,away_team_avg_fifa_points,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score
2014,2014-06-25 00:00:00,Honduras,Suiza,0,3,No,Lose,Win,33.0,6.0,731.0,1148.0,90.80952380952381,132.54106280193236,,80.0,70.8,,71.5,77.0,76.3,78.8
2014,2014-06-25 00:00:00,Ecuador,Francia,0,0,No,Draw,Draw,26.0,17.0,791.0,913.0,105.6313725490196,133.08333333333334,70.0,84.0,68.0,74.0,76.8,81.0,82.3,85.0
2014,2014-06-15 00:00:00,Argentina,Bosnia y Herzegovina,2,1,No,Win,Lose,5.0,21.0,1174.0,872.0,149.9436090225564,142.4240506329114,79.0,82.0,81.2,89.3,83.2,75.8,79.3,75.2
2014,2014-06-15,Irán,Nigeria,0,0,No,Draw,Draw,,,,,,,,,,,,,,
2014,2014-06-15,Argentina,Irán,1,0,No,Win,Lose,,,,,,,,,,,,,,
2014,2014-06-21 00:00:00,Nigeria,Bosnia y Herzegovina,1,0,No,Win,Lose,44.0,21.0,639.0,872.0,138.39583333333334,147.01257861635222,79.0,82.0,70.8,74.7,76.2,75.8,79.3,75.2
2014,2014-06-25 00:00:00,Nigeria,Argentina,2,3,No,Lose,Win,44.0,5.0,639.0,1174.0,140.47302904564316,157.58582089552237,79.0,79.0,70.8,74.7,76.2,81.2,89.3,83.2
2014,2014-06-15,Bosnia y Herzegovina,Irán,3,1,No,Win,Lose,,,,,,,,,,,,,,
2014,2014-06-16 00:00:00,Alemania,Portugal,4,0,No,Win,Lose,2.0,4.0,1299.0,1189.0,169.7972027972028,169.34913793103448,87.0,81.0,84.5,84.7,86.0,80.5,84.7,81.5
2014,2014-06-16 00:00:00,Ghana,Estados Unidos,1,2,No,Lose,Win,37.0,13.0,704.0,1034.0,142.69847328244273,110.0028901734104,71.0,81.0,70.5,72.7,78.5,73.0,76.0,77.0
2014,2014-06-21 00:00:00,Alemania,Ghana,2,2,No,Draw,Draw,2.0,37.0,1299.0,704.0,173.73170731707316,144.83269961977186,87.0,71.0,84.5,84.7,86.0,70.5,72.7,78.5
2014,2014-06-22 00:00:00,Estados Unidos,Portugal,2,2,No,Draw,Draw,13.0,4.0,1034.0,1189.0,112.6657060518732,173.72532188841203,81.0,81.0,73.0,76.0,77.0,80.5,84.7,81.5
2014,2014-06-26 00:00:00,Estados Unidos,Alemania,0,1,No,Lose,Win,13.0,2.0,1034.0,1299.0,115.3132183908046,177.63888888888889,81.0,87.0,73.0,76.0,77.0,84.5,84.7,86.0
2014,2014-06-26 00:00:00,Portugal,Ghana,2,1,No,Win,Lose,4.0,37.0,1189.0,704.0,178.06410256410257,146.95075757575756,81.0,71.0,80.5,84.7,81.5,70.5,72.7,78.5
2014,2014-06-17 00:00:00,Bélgica,Argelia,2,1,No,Win,Lose,11.0,22.0,1073.0,857.0,131.37055837563452,97.77386934673366,84.0,73.0,81.2,81.0,82.5,73.8,74.3,76.5
2014,2014-06-17 00:00:00,Rusia,Corea del Sur,1,1,No,Draw,Draw,19.0,57.0,893.0,546.0,149.73205741626793,73.18153846153847,84.0,73.0,77.8,75.3,79.5,70.5,73.7,75.0
2014,2014-06-22 00:00:00,Bélgica,Rusia,1,0,No,Win,Lose,11.0,19.0,1073.0,893.0,136.12626262626262,153.27142857142857,84.0,84.0,81.2,81.0,82.5,77.8,75.3,79.5
2014,2014-06-22 00:00:00,Corea del Sur,Argelia,2,4,No,Lose,Win,57.0,22.0,546.0,857.0,74.6319018404908,101.57,73.0,73.0,70.5,73.7,75.0,73.8,74.3,76.5
2014,2014-06-26 00:00:00,Corea del Sur,Bélgica,0,1,No,Lose,Win,57.0,11.0,546.0,1073.0,76.07339449541284,140.83417085427135,73.0,84.0,70.5,73.7,75.0,81.2,81.0,82.5
2014,2014-06-26 00:00:00,Argelia,Rusia,1,1,No,Draw,Draw,22.0,19.0,857.0,893.0,105.32835820895522,156.7772511848341,73.0,84.0,73.8,74.3,76.5,77.8,75.3,79.5
2014,2014-06-28 00:00:00,Brasil,Chile,1,1,Yes,Win,Lose,3.0,14.0,1242.0,1026.0,142.1141141141141,134.0,82.0,81.0,84.8,84.0,83.2,73.2,78.7,80.0
2014,2014-06-28 00:00:00,Colombia,Uruguay,2,0,No,Win,Lose,8.0,7.0,1137.0,1147.0,114.48339483394834,166.73469387755102,76.0,82.0,75.8,83.0,80.8,78.5,84.7,78.2
2014,2014-06-29 00:00:00,Países Bajos,México,2,1,No,Win,Lose,15.0,20.0,981.0,881.0,180.35341365461846,102.08311688311689,80.0,78.0,76.5,87.0,81.5,74.8,81.3,74.8
2014,2014-06-29 00:00:00,Costa Rica,Grecia,1,1,Yes,Win,Lose,28.0,12.0,762.0,1063.0,97.37,156.93534482758622,78.0,74.0,70.8,72.3,72.8,76.8,76.0,75.0
2014,2014-06-30 00:00:00,Francia,Nigeria,2,0,No,Win,Lose,17.0,44.0,913.0,639.0,136.02641509433963,142.53305785123968,84.0,79.0,81.0,82.3,85.0,70.8,74.7,76.2
2014,2014-06-30 00:00:00,Alemania,Argelia,2,1,No,Win,Lose,2.0,22.0,1299.0,857.0,181.5190311418685,109.04950495049505,87.0,73.0,84.5,84.7,86.0,73.8,74.3,76.5
2014,2014-07-01 00:00:00,Argentina,Suiza,1,0,No,Win,Lose,5.0,6.0,1174.0,1148.0,161.364312267658,137.42307692307693,79.0,80.0,81.2,89.3,83.2,77.0,76.3,78.8
2014,2014-07-01 00:00:00,Bélgica,Estados Unidos,2,1,No,Win,Lose,11.0,13.0,1073.0,1034.0,145.495,117.94555873925502,84.0,81.0,81.2,81.0,82.5,73.0,76.0,77.0
2014,2014-07-04 00:00:00,Francia,Alemania,0,1,No,Lose,Win,17.0,2.0,913.0,1299.0,138.94736842105263,185.37241379310345,84.0,87.0,81.0,82.3,85.0,84.5,84.7,86.0
2014,2014-07-04 00:00:00,Brasil,Colombia,2,1,No,Win,Lose,3.0,8.0,1242.0,1137.0,145.40718562874252,118.24264705882354,82.0,76.0,84.8,84.0,83.2,75.8,83.0,80.8
2014,2014-07-05 00:00:00,Argentina,Bélgica,1,0,No,Win,Lose,5.0,11.0,1174.0,1073.0,165.11481481481482,150.10945273631842,79.0,84.0,81.2,89.3,83.2,81.2,81.0,82.5
2014,2014-07-05 00:00:00,Países Bajos,Costa Rica,0,0,Yes,Win,Lose,15.0,28.0,981.0,762.0,183.556,99.578073089701,80.0,78.0,76.5,87.0,81.5,70.8,72.3,72.8
2014,2014-07-08 00:00:00,Brasil,Alemania,1,7,No,Lose,Win,3.0,2.0,1242.0,1299.0,148.68059701492538,189.19931271477662,82.0,87.0,84.8,84.0,83.2,84.5,84.7,86.0
2014,2014-07-09 00:00:00,Países Bajos,Argentina,0,0,Yes,Lose,Win,15.0,5.0,981.0,1174.0,186.73306772908367,168.83763837638375,80.0,79.0,76.5,87.0,81.5,81.2,89.3,83.2
2014,2014-07-12 00:00:00,Brasil,Países Bajos,0,3,No,Lose,Win,3.0,15.0,1242.0,981.0,151.9345238095238,189.88492063492063,82.0,80.0,84.8,84.0,83.2,76.5,87.0,81.5
2014,2014-07-13 00:00:00,Alemania,Argentina,1,0,No,Win,Lose,2.0,5.0,1299.0,1174.0,193.0,172.53308823529412,87.0,79.0,84.5,84.7,86.0,81.2,89.3,83.2
2018,2018-06-14 00:00:00,Rusia,Arabia Saudita,5,0,No,Win,Lose,70.0,67.0,456.0,465.0,252.28740157480314,85.13947990543736,79.0,73.0,78.5,79.7,79.8,74.2,71.0,74.5
2018,2018-06-15 00:00:00,Egipto,Uruguay,0,1,No,Lose,Win,45.0,14.0,649.0,1018.0,157.93586005830903,303.05944055944053,73.0,82.0,71.5,74.3,74.8,82.5,85.3,78.0
2018,2018-06-19 00:00:00,Rusia,Egipto,3,1,No,Win,Lose,70.0,45.0,456.0,649.0,253.08627450980393,159.36337209302326,79.0,73.0,78.5,79.7,79.8,71.5,74.3,74.8
2018,2018-06-20 00:00:00,Uruguay,Arabia Saudita,1,0,No,Win,Lose,14.0,67.0,1018.0,465.0,305.55052264808364,86.03537735849056,82.0,73.0,82.5,85.3,78.0,74.2,71.0,74.5
2018,2018-06-25 00:00:00,Uruguay,Rusia,3,0,No,Win,Lose,14.0,70.0,1018.0,456.0,308.02430555555554,253.87890625,82.0,79.0,82.5,85.3,78.0,78.5,79.7,79.8
2018,2018-06-25 00:00:00,Arabia Saudita,Egipto,2,1,No,Win,Lose,67.0,45.0,465.0,649.0,86.9270588235294,160.7826086956522,73.0,73.0,74.2,71.0,74.5,71.5,74.3,74.8
2018,2018-06-15,Marruecos,Irán,0,1,No,Lose,Win,,,,,,,,,,,,,,
2018,2018-06-15 00:00:00,Portugal,España,3,3,No,Draw,Draw,4.0,10.0,1273.0,1125.0,372.13286713286715,404.3675496688742,83.0,90.0,82.0,85.0,83.2,86.8,84.7,87.0
2018,2018-06-20 00:00:00,Portugal,Marruecos,1,0,No,Win,Lose,4.0,41.0,1273.0,685.0,375.2717770034843,172.45323741007195,83.0,71.0,82.0,85.0,83.2,76.5,75.3,80.2
2018,2018-06-15,Irán,España,0,1,No,Lose,Win,,,,,,,,,,,,,,
2018,2018-06-15,Irán,Portugal,1,1,No,Draw,Draw,,,,,,,,,,,,,,
2018,2018-06-25 00:00:00,España,Marruecos,2,2,No,Draw,Draw,10.0,41.0,1125.0,685.0,409.10855263157896,174.29032258064515,90.0,71.0,86.8,84.7,87.0,76.5,75.3,80.2
2018,2018-06-16 00:00:00,Francia,Australia,2,1,No,Win,Lose,7.0,36.0,1198.0,718.0,291.623417721519,188.8029197080292,88.0,77.0,84.0,86.3,86.2,72.2,73.0,74.8
2018,2018-06-16 00:00:00,Perú,Dinamarca,0,1,No,Lose,Win,11.0,12.0,1125.0,1051.0,209.51538461538462,230.50387596899225,74.0,83.0,73.2,,75.8,79.5,77.3,81.0
2018,2018-06-21 00:00:00,Dinamarca,Australia,1,1,No,Draw,Draw,12.0,36.0,1051.0,718.0,233.67181467181467,190.72727272727272,83.0,77.0,79.5,77.3,81.0,72.2,73.0,74.8
2018,2018-06-21 00:00:00,Francia,Perú,1,0,No,Win,Lose,7.0,11.0,1198.0,1125.0,294.4826498422713,213.02298850574712,88.0,74.0,84.0,86.3,86.2,73.2,,75.8
2018,2018-06-26 00:00:00,Dinamarca,Francia,0,0,No,Draw,Draw,12.0,7.0,1051.0,1198.0,236.8153846153846,297.32389937106916,83.0,88.0,79.5,77.3,81.0,84.0,86.3,86.2
2018,2018-06-26 00:00:00,Australia,Perú,0,2,No,Lose,Win,36.0,11.0,718.0,1125.0,192.63768115942028,216.50381679389312,77.0,74.0,72.2,73.0,74.8,73.2,,75.8
2018,2018-06-16 00:00:00,Argentina,Islandia,1,1,No,Draw,Draw,5.0,22.0,1241.0,908.0,356.3006329113924,223.2780082987552,83.0,67.0,83.0,90.7,83.5,70.8,74.0,75.8
2018,2018-06-16 00:00:00,Croacia,Nigeria,2,0,No,Win,Lose,20.0,48.0,945.0,617.0,289.4906367041198,224.38831615120276,85.0,81.0,80.8,79.3,85.8,74.2,75.3,75.5
2018,2018-06-21 00:00:00,Argentina,Croacia,0,3,No,Lose,Win,5.0,20.0,1241.0,945.0,359.09148264984225,291.9365671641791,83.0,85.0,83.0,90.7,83.5,80.8,79.3,85.8
2018,2018-06-22 00:00:00,Nigeria,Islandia,2,0,No,Win,Lose,48.0,22.0,617.0,908.0,225.73287671232876,226.10743801652893,81.0,67.0,74.2,75.3,75.5,70.8,74.0,75.8
2018,2018-06-26 00:00:00,Nigeria,Argentina,1,2,No,Lose,Win,48.0,5.0,617.0,1241.0,227.06825938566553,361.8647798742138,81.0,83.0,74.2,75.3,75.5,83.0,90.7,83.5
2018,2018-06-26 00:00:00,Islandia,Croacia,1,2,No,Lose,Win,22.0,20.0,908.0,945.0,228.91358024691357,294.36431226765797,67.0,85.0,70.8,74.0,75.8,80.8,79.3,85.8
2018,2018-06-17 00:00:00,Costa Rica,Serbia,0,1,No,Lose,Win,23.0,34.0,884.0,750.0,209.72779369627509,350.46564885496184,85.0,74.0,74.5,71.0,74.5,80.0,74.7,81.2
2018,2018-06-17 00:00:00,Brasil,Suiza,1,1,No,Draw,Draw,2.0,6.0,1430.0,1198.0,294.9157894736842,293.75,83.0,84.0,86.8,87.0,83.8,79.0,75.0,79.8
2018,2018-06-22 00:00:00,Brasil,Costa Rica,2,0,No,Win,Lose,2.0,23.0,1430.0,884.0,297.8950131233596,211.65428571428572,83.0,85.0,86.8,87.0,83.8,74.5,71.0,74.5
2018,2018-06-22 00:00:00,Serbia,Suiza,1,2,No,Lose,Win,34.0,6.0,750.0,1198.0,353.49242424242425,297.3815261044177,74.0,84.0,80.0,74.7,81.2,79.0,75.0,79.8
2018,2018-06-27 00:00:00,Serbia,Brasil,0,2,No,Lose,Win,34.0,2.0,750.0,1430.0,356.4736842105263,300.8586387434555,74.0,83.0,80.0,74.7,81.2,86.8,87.0,83.8
2018,2018-06-27 00:00:00,Suiza,Costa Rica,2,2,No,Draw,Draw,6.0,23.0,1198.0,884.0,300.984,213.56980056980058,84.0,85.0,79.0,75.0,79.8,74.5,71.0,74.5
2018,2018-06-17 00:00:00,Alemania,México,0,1,No,Lose,Win,1.0,15.0,1558.0,989.0,378.66568914956014,228.07538802660753,92.0,79.0,85.8,82.0,87.5,77.8,81.0,80.0
2018,2018-06-18 00:00:00,Suecia,Corea del Sur,1,0,No,Win,Lose,24.0,57.0,879.0,543.0,215.77777777777777,152.4896373056995,75.0,74.0,78.5,82.0,78.8,73.5,74.0,77.5
2018,2018-06-23 00:00:00,Corea del Sur,México,1,2,No,Lose,Win,57.0,15.0,543.0,989.0,153.49870801033592,229.75884955752213,74.0,79.0,73.5,74.0,77.5,77.8,81.0,80.0
2018,2018-06-23 00:00:00,Alemania,Suecia,2,1,No,Win,Lose,1.0,24.0,1558.0,879.0,382.1140350877193,217.81846153846155,92.0,75.0,85.8,82.0,87.5,78.5,82.0,78.8
2018,2018-06-27 00:00:00,Corea del Sur,Alemania,2,0,No,Win,Lose,57.0,1.0,543.0,1558.0,154.50257731958763,385.54227405247815,74.0,92.0,73.5,74.0,77.5,85.8,82.0,87.5
2018,2018-06-27 00:00:00,México,Suecia,0,3,No,Lose,Win,15.0,24.0,989.0,879.0,231.43487858719647,219.84662576687117,79.0,75.0,77.8,81.0,80.0,78.5,82.0,78.8
2018,2018-06-18 00:00:00,Bélgica,Panamá,3,0,No,Win,Lose,3.0,55.0,1298.0,571.0,367.75102040816324,196.2593984962406,89.0,,83.5,87.3,85.8,68.0,66.0,67.8
2018,2018-06-18 00:00:00,Túnez,Inglaterra,1,2,No,Lose,Win,21.0,12.0,909.0,1050.0,187.96440129449837,317.7338129496403,63.0,82.0,74.0,71.7,73.5,82.8,83.3,82.8
2018,2018-06-23 00:00:00,Bélgica,Túnez,5,2,No,Win,Lose,3.0,21.0,1298.0,909.0,371.5325203252033,190.29032258064515,89.0,63.0,83.5,87.3,85.8,74.0,71.7,73.5
2018,2018-06-24 00:00:00,Inglaterra,Panamá,6,1,No,Win,Lose,12.0,55.0,1050.0,571.0,320.3584229390681,197.6629213483146,82.0,,82.8,83.3,82.8,68.0,66.0,67.8
2018,2018-06-28 00:00:00,Inglaterra,Bélgica,0,1,No,Lose,Win,12.0,3.0,1050.0,1298.0,322.9642857142857,375.2834008097166,82.0,89.0,82.8,83.3,82.8,83.5,87.3,85.8
2018,2018-06-28 00:00:00,Panamá,Túnez,1,2,No,Lose,Win,55.0,21.0,571.0,909.0,199.05597014925374,192.60128617363344,,63.0,68.0,66.0,67.8,74.0,71.7,73.5
2018,2018-06-19 00:00:00,Colombia,Japón,1,2,No,Lose,Win,16.0,61.0,985.0,520.0,275.5636942675159,173.2054054054054,79.0,72.0,78.8,82.0,80.5,75.2,76.7,78.8
2018,2018-06-19 00:00:00,Polonia,Senegal,1,2,No,Lose,Win,8.0,27.0,1182.0,837.0,182.8523489932886,174.53985507246378,82.0,73.0,79.2,82.7,78.2,79.5,80.7,78.8
2018,2018-06-24 00:00:00,Japón,Senegal,2,2,No,Draw,Draw,61.0,27.0,520.0,837.0,174.14016172506737,176.93140794223828,72.0,73.0,75.2,76.7,78.8,79.5,80.7,78.8
2018,2018-06-24 00:00:00,Polonia,Colombia,0,3,No,Lose,Win,8.0,16.0,1182.0,985.0,186.19397993311037,277.815873015873,82.0,79.0,79.2,82.7,78.2,78.8,82.0,80.5
2018,2018-06-28 00:00:00,Japón,Polonia,0,1,No,Lose,Win,61.0,8.0,520.0,1182.0,175.06989247311827,189.51333333333332,72.0,82.0,75.2,76.7,78.8,79.2,82.7,78.2
2018,2018-06-28 00:00:00,Senegal,Colombia,0,1,No,Lose,Win,27.0,16.0,837.0,985.0,179.30575539568346,280.05379746835445,73.0,79.0,79.5,80.7,78.8,78.8,82.0,80.5
2018,2018-06-30 00:00:00,Francia,Argentina,4,3,No,Win,Lose,7.0,5.0,1198.0,1241.0,300.1473354231975,364.62068965517244,88.0,83.0,84.0,86.3,86.2,83.0,90.7,83.5
2018,2018-06-30 00:00:00,Uruguay,Portugal,2,1,No,Win,Lose,14.0,4.0,1018.0,1273.0,310.48096885813146,381.48442906574394,82.0,83.0,82.5,85.3,78.0,82.0,85.0,83.2
2018,2018-07-01 00:00:00,España,Rusia,1,1,Yes,Lose,Win,6.0,49.0,2104.0,1758.0,411.455737704918,254.66536964980546,90.0,79.0,86.8,84.7,87.0,78.5,79.7,79.8
2018,2018-07-01 00:00:00,Croacia,Dinamarca,1,1,Yes,Win,Lose,12.0,15.0,2036.0,2014.0,296.77407407407406,239.93486590038313,85.0,83.0,80.8,79.3,85.8,79.5,77.3,81.0
2018,2018-07-02 00:00:00,Brasil,México,2,0,No,Win,Lose,4.0,10.0,2160.0,2041.0,303.80678851174935,233.10352422907488,83.0,79.0,86.8,87.0,83.8,77.8,81.0,80.0
2018,2018-07-02 00:00:00,Bélgica,Japón,3,2,No,Win,Lose,5.0,41.0,2124.0,1816.0,379.0040322580645,175.9946380697051,89.0,72.0,83.5,87.3,85.8,75.2,76.7,78.8
2018,2018-07-03 00:00:00,Suecia,Suiza,1,0,No,Win,Lose,21.0,8.0,1955.0,2087.0,221.86238532110093,304.55776892430276,75.0,84.0,78.5,82.0,78.8,79.0,75.0,79.8
2018,2018-07-03 00:00:00,Colombia,Inglaterra,1,1,Yes,Lose,Win,17.0,7.0,1998.0,2099.0,282.2776025236593,325.55160142348757,79.0,82.0,78.8,82.0,80.5,82.8,83.3,82.8
2018,2018-07-06 00:00:00,Uruguay,Francia,0,2,No,Lose,Win,14.0,2.0,2017.0,2164.0,312.9206896551724,302.953125,82.0,88.0,82.5,85.3,78.0,84.0,86.3,86.2
2018,2018-07-06 00:00:00,Brasil,Bélgica,1,2,No,Lose,Win,4.0,5.0,2160.0,2124.0,308.640625,386.0120481927711,83.0,89.0,86.8,87.0,83.8,83.5,87.3,85.8
2018,2018-07-07 00:00:00,Suecia,Inglaterra,0,2,No,Lose,Win,21.0,7.0,1955.0,2099.0,227.14634146341464,331.8404255319149,75.0,82.0,78.5,82.0,78.8,82.8,83.3,82.8
2018,2018-07-07 00:00:00,Rusia,Croacia,2,2,Yes,Lose,Win,49.0,12.0,1758.0,2036.0,260.4922480620155,303.1918819188192,79.0,85.0,78.5,79.7,79.8,80.8,79.3,85.8
2018,2018-07-10 00:00:00,Francia,Bélgica,1,0,No,Win,Lose,2.0,5.0,2164.0,2124.0,308.7507788161994,392.964,88.0,89.0,84.0,86.3,86.2,83.5,87.3,85.8
2018,2018-07-11 00:00:00,Croacia,Inglaterra,2,1,No,Win,Lose,12.0,7.0,2036.0,2099.0,309.5625,338.08480565371025,85.0,82.0,80.8,79.3,85.8,82.8,83.3,82.8
2018,2018-06-28 00:00:00,Bélgica,Inglaterra,1,0,No,Win,Lose,3.0,12.0,1298.0,1050.0,375.2834008097166,322.9642857142857,89.0,82.0,83.5,87.3,85.8,82.8,83.3,82.8
2018,2018-07-15 00:00:00,Francia,Croacia,4,2,No,Win,Lose,2.0,12.0,2164.0,2036.0,314.5124223602484,315.8864468864469,88.0,85.0,84.0,86.3,86.2,80.8,79.3,85.8
2022,2022-06-15,Catar,Ecuador,0,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Senegal,Países Bajos,0,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Catar,Senegal,1,3,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Países Bajos,Ecuador,1,1,No,Draw,Draw,,,,,,,,,,,,,,
2022,2022-06-15,Ecuador,Senegal,1,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Países Bajos,Catar,2,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Inglaterra,Irán,6,2,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Estados Unidos,Gales,1,1,No,Draw,Draw,,,,,,,,,,,,,,
2022,2022-06-15,Gales,Irán,0,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Inglaterra,Estados Unidos,0,0,No,Draw,Draw,,,,,,,,,,,,,,
2022,2022-06-15,Gales,Inglaterra,0,3,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Irán,Estados Unidos,0,1,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Argentina,Arabia Saudita,1,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,México,Polonia,0,0,No,Draw,Draw,,,,,,,,,,,,,,
2022,2022-06-15,Polonia,Arabia Saudita,2,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Argentina,México,2,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Polonia,Argentina,0,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Arabia Saudita,México,1,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Dinamarca,Túnez,0,0,No,Draw,Draw,,,,,,,,,,,,,,
2022,2022-06-15,Francia,Australia,4,1,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Túnez,Australia,0,1,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Francia,Dinamarca,2,1,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Australia,Dinamarca,1,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Túnez,Francia,1,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Alemania,Japón,1,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,España,Costa Rica,7,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Japón,Costa Rica,0,1,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,España,Alemania,1,1,No,Draw,Draw,,,,,,,,,,,,,,
2022,2022-06-15,Japón,España,2,1,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Costa Rica,Alemania,2,4,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Marruecos,Croacia,0,0,No,Draw,Draw,,,,,,,,,,,,,,
2022,2022-06-15,Bélgica,Canadá,1,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Bélgica,Marruecos,0,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Croacia,Canadá,4,1,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Croacia,Bélgica,0,0,No,Draw,Draw,,,,,,,,,,,,,,
2022,2022-06-15,Canadá,Marruecos,1,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Suiza,Camerún,1,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Brasil,Serbia,2,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Camerún,Serbia,3,3,No,Draw,Draw,,,,,,,,,,,,,,
2022,2022-06-15,Brasil,Suiza,1,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Serbia,Suiza,2,3,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Camerún,Brasil,1,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Uruguay,Corea del Sur,0,0,No,Draw,Draw,,,,,,,,,,,,,,
2022,2022-06-15,Portugal,Ghana,3,2,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Corea del Sur,Ghana,2,3,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Portugal,Uruguay,2,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Ghana,Uruguay,0,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Corea del Sur,Portugal,2,1,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Países Bajos,Estados Unidos,3,1,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Argentina,Australia,2,1,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Francia,Polonia,3,1,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Inglaterra,Senegal,3,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Japón,Croacia,1,1,Yes,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Brasil,Corea del Sur,4,1,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Marruecos,España,0,0,Yes,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Portugal,Suiza,6,1,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Croacia,Brasil,1,1,Yes,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Países Bajos,Argentina,2,2,Yes,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Marruecos,Portugal,1,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Inglaterra,Francia,1,2,No,Lose,Win,,,,,,,,,,,,,,
2022,2022-06-15,Argentina,Croacia,3,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Francia,Marruecos,2,0,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Croacia,Marruecos,2,1,No,Win,Lose,,,,,,,,,,,,,,
2022,2022-06-15,Argentina,Francia,3,3,Yes,Win,Lose,,,,,,,,,,,,,,
